id,uuid,quality_grade,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
320829391,a5fb941a-132f-48b8-9927-fd6adb57203d,research,false,843,"Alki Trail, Seattle, WA, US",47.5848416667,-122.3997583333,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
320938754,6386eb39-1bee-47be-93a1-e8e8539d776b,research,false,,"University of Washington, Seattle, WA, USA",47.6516448,-122.3081762,1929,,,,1929,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
320972674,de92d17a-2547-4d5d-808b-7220e6a6557f,research,false,843,"NE Ravenna Blvd, Seattle, WA, US",47.6706279135,-122.3110384448,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
320990320,d87e5bb0-dc27-4cc1-b0a2-7490631764f1,research,false,843,"E Green Lake Dr N, Seattle, WA, US",47.6806540235,-122.3278288455,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321000391,3ef30903-62d7-45e6-a3cc-41b16588ac45,research,false,3,"Spring St, 西雅圖, WA, US",47.607230719,-122.332642197,534,,,,534,,open,false,,,,King,Corvus brachyrhynchos,Corvus brachyrhynchos,American Crow,Aves,8021
321080748,0d81d24c-413a-45d1-8b9c-8b3d1d962cc2,research,false,843,"NE Grant Ln, Seattle, WA, US",47.6546063601,-122.3071225082,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321086382,8bfb4053-f7df-4cde-9681-78a0188c966a,research,false,3,"University of Washington, Seattle, WA, US",47.6545680386,-122.3041996767,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321111461,e18d0ded-db64-4023-80c5-87dd529edd1c,research,false,843,"15th Ave NE, Seattle, WA, US",47.6597549974,-122.3114364013,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321144262,6d946c7e-2130-46a7-989a-5686f7930102,research,false,3,"Warren G. Magnuson Park, Seattle, WA, US",47.6831056633,-122.2527081198,18,,,,18,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321144896,e919c576-448e-4491-8301-0c75a0689b28,research,false,3,"Radford Dr NE, Seattle, WA, US",47.6756909996,-122.2620393051,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321145542,1122efca-e941-4508-b5ef-b7bd5e40b96b,research,false,,"Squire Park, Seattle, WA, USA",47.6115916667,-122.3145916667,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321256204,bf419539-feee-42c6-ab5e-0fcd034132c4,research,false,843,"Campus of the University of Washington, WA, US",47.643315,-122.30204,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321274402,90298ca7-879c-4829-95bd-de9e5bfaf996,research,false,843,"NE 47th St, Seattle, WA, US",47.6630533333,-122.3140633333,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321280684,9ff41e7a-6674-40bd-8180-6cc59f8536d6,research,false,843,"Memorial Way, Seattle, WA, US",47.6584866667,-122.3095633333,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321298493,ec31691b-16c2-4cf3-8855-afbe06b97a0c,research,false,,"University of Washington, Seattle, WA, USA",47.657996082,-122.3114196829,15,,,,15,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321307359,ae35105e-2793-45bc-bb86-95df163639ba,research,false,2,"King County, US-WA, US",47.65598,-122.3091166667,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321307521,fb86bd0d-f838-457b-9ab3-9a58ffbdaad7,research,false,3,"University of Washington, Seattle, WA, US",47.6568566915,-122.3060311006,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321307967,b773bb36-d076-4580-8803-85e02d5a1e9f,research,false,843,"NE Skagit Ln, Seattle, WA, US",47.6568248635,-122.3061712355,24,,,,24,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321311957,c0daf15e-8d06-4287-8807-914ed2739c25,research,false,333,Seattle,47.6578330994,-122.3040390015,9,,,,9,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321315660,3aa6c4d6-3b12-41aa-bdad-e3fda26efd33,research,false,843,"Broadway E, Seattle, WA, US",47.6209405894,-122.3210439285,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321319534,33cf50d4-65c7-463d-a2c2-6ecd8be21e20,research,false,843,"Volunteer Park Rd, Seattle, WA, US",47.6285635634,-122.31665092,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321344508,48d10bf5-1919-4535-9937-0a6c24b6226d,research,false,,"University of Washington, Seattle, WA, USA",47.6517805556,-122.3162305556,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321345781,41587416-a6fc-4d41-8c5b-677695440785,research,false,3,"12th Ave NE, Seattle, WA, US",47.659175398,-122.3151396151,35,,,,35,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321350206,55b2153f-e1e9-4dd4-9c81-33d724f385c4,research,false,843,"24th Ave NE, Seattle, WA, US",47.6631083333,-122.30252,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321442107,6cc9c913-c869-4b04-8465-358709d909a1,research,false,2,"Seattle, WA 98195, USA",47.6515318,-122.3086015,99,,,,99,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321678954,bf6c93fe-25e0-413a-a4c4-1653a156c9f1,research,false,2,"Haggett Hall (HGT), Seattle, WA 98105, USA",47.65999024,-122.30390829,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321888398,c729768f-1ce3-4cc7-b564-ce6f86db03fb,research,false,843,"NE 45th St, Seattle, WA, US",47.661489323,-122.3073673674,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
321995707,8bb1a906-0929-4082-9c7e-899d0be6f1df,research,false,,"Seattle, WA, USA",47.6658611935,-122.399671379,250,,,,250,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322011953,3ba15e3d-3db6-45ee-a58a-dd414406aac5,research,false,,"Phinney Ridge, Seattle, WA, USA",47.6685998589,-122.3509641592,321,,,,321,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322102550,b3d6e854-3753-4f64-961e-98a667e6b3e5,research,false,843,"E Stevens Way NE, Seattle, WA, US",47.6551170169,-122.3048705475,67,,,,67,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322124744,37ae7549-38ed-4989-8b61-51c6a586d3ce,research,false,843,"Spokane Ln, Seattle, WA, US",47.6568633333,-122.3104083333,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322278024,ef2c1d6f-aaf9-41de-8eff-83dda7ab8a01,research,false,843,"NE 83rd St, Redmond, WA, US",47.6767606293,-122.1237849627,4,,,,4,,open,false,,,Redmond City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322323453,ec066fd8-7f18-4f91-87eb-dcc9853cd2a7,research,false,843,"Walla Walla Rd, Seattle, WA, US",47.6540420065,-122.3001658638,21,,,,21,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322367505,6b06ffe2-0f81-45ed-9000-976bcdd1dfb3,research,false,,"Northlake, Seattle, WA, USA",47.6455353219,-122.3342031134,20,,,,20,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322420277,74b0cdda-765b-4d24-b59c-8857e6a297ab,research,false,3,"University of Washington, Seattle, WA, US",47.6480663546,-122.3067153235,13,,,,13,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322468090,5b9e7a7f-c92d-4604-b6a5-90f376bddaf4,research,false,3,"University of Washington, Seattle, WA, US",47.6539838493,-122.3117144504,39,,,,39,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322505011,d684ca0c-d3c3-415d-be11-05c5e17e9642,research,false,2,"University of Washington, Seattle, WA, USA",47.65508992,-122.29583225,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322537317,9e2ff86b-5a55-4461-b304-01e2b66b664f,research,false,843,"NE 45th St, Seattle, WA, US",47.6612916667,-122.307305,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322607042,6cffd4d2-f1e4-4811-8d50-ac5a30fb4758,research,false,3,"University of Washington, Seattle, WA, US",47.6608987613,-122.3070577011,15,,,,15,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322612443,1496419f-aad7-479d-a07b-d752d670b055,research,false,843,"Memorial Way, Seattle, WA, US",47.6596971509,-122.3095564452,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322624691,988cc501-867e-4139-bc6c-c88339b23bd8,research,false,3,"Portage Bay Reach, Seattle, WA, US",47.65217,-122.3170866667,47,,,,47,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322641576,89868d6c-5f9a-41fa-b86e-a224f7d3f395,research,false,2,"Taiga Interpretive Center, Seattle, WA 98103, USA",47.6709638889,-122.3505694444,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322644538,7f6aabec-a170-48ec-972a-43f5e3b4614f,research,false,843,"Spokane Ln, Seattle, WA, US",47.6559768012,-122.3089438957,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322644554,0aabd326-9346-4c15-bec7-202ef115875f,research,false,843,"Spokane Ln, Seattle, WA, US",47.6559768012,-122.3089438957,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322668756,39da25d1-c68f-4132-8cdb-859376ec77e6,research,false,,"University of Washington, Seattle, WA, USA",47.6516448,-122.3081762,1929,,,,1929,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322704009,e8d0222b-cf78-4760-b9f5-d7f94b3b3e01,research,false,843,"12th Ave NE, Seattle, WA, US",47.6574795079,-122.3158097963,256,,,,256,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322711526,6a9b3c17-e68e-41e1-a3fe-d0fb96bea438,research,false,,"3801 Brooklyn Ave NE, Seattle, WA 98105, USA",47.654266,-122.315441,187,,,,187,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
322715000,53a71117-7ce0-4f29-911e-c53e2f41000e,research,false,843,"19th Ave NE, Seattle, WA, US",47.6681805825,-122.3076759685,40,,,,40,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323043364,32e9d495-08ea-4332-93ad-7ac539b4f029,research,false,3,"11th Ave NE, Seattle, WA, US",47.6582835228,-122.3164091705,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323050834,8cc6e1bd-9e38-4db2-b341-52da7b352d44,research,false,843,"15th Ave NE, Seattle, WA, US",47.6554366667,-122.3119583333,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323051754,20b92c81-f394-4b0b-9200-a5422c5e1552,research,false,843,"Factoria Blvd SE, Bellevue, WA, US",47.573345,-122.1711966667,6,,,,6,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323122216,63122e6c-ffdb-40a9-849f-9c2ec43414a8,research,false,843,"NE Pacific St, Seattle, WA, US",47.653693839,-122.3142469463,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323287332,ce57385f-0279-410e-bd83-9d5120543f60,research,false,3,"University of Washington, Seattle, WA, US",47.6582115127,-122.3075178493,62,,,,62,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323308032,80faf92a-d3ee-497f-86d4-36ff2e6c5897,research,false,843,"42nd Ave SW, Seattle, WA, US",47.5678166667,-122.3852166667,11,,,,11,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323328861,db88846c-05a6-4311-9a22-a0decb723ea2,research,false,843,"NE Northgate Way, Seattle, WA, US",47.7087314246,-122.3193762573,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323333556,37c795cb-1cd2-484a-9cb4-9d56d8544cc0,research,false,2,"Crown Hill, Seattle, WA, USA",47.7008663942,-122.3719470575,24,,,,24,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323339474,044ef0c5-a3cc-4909-be72-34555fbbf11c,research,false,843,"51st Ave NE, Seattle, WA, US",47.6578333333,-122.27323,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323489771,7c2a4533-5b1d-41e7-99ad-57efaf0a4acf,research,false,333,Seattle,47.6654319763,-122.3972702026,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323513141,d23c400b-362d-47ab-ba6b-8d44bc6886ac,research,false,843,"Juanita Dr NE, Kirkland, WA, US",47.7216383333,-122.2372883333,450,,,,450,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323586050,8ecc71d4-b452-4c01-be61-23e602addd5a,research,false,843,"NE Marymoor Way, Redmond, WA, US",47.6597866667,-122.1173166667,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323727940,a3dd8923-3605-4a4d-b6a0-b87eed411a9d,research,false,843,"Spokane Ln, Seattle, WA, US",47.6560868975,-122.3093016354,16,,,,16,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323737612,99112da9-4aad-4b0f-ba9f-3c697faf5d3a,research,false,,"Rainier Valley, Seattle, WA, USA",47.5509083333,-122.2578305556,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323910601,0cb88f01-30e0-4aaa-b7a4-6649ceeb5d0a,research,false,843,"8th Ave, Seattle, WA, US",47.60833,-122.328055,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323911452,67e5da20-d7f6-44fd-9150-809db6102d45,research,false,2,"Stevens Way & Okanogan Ln, Seattle, WA 98195, USA",47.6516432246,-122.3081761971,1935,,,,1935,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
323934707,6a20dccb-7c22-48eb-a47f-79149df23359,research,false,,"Seattle, WA, USA",47.7115003373,-122.3800092069,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324055578,7c6ada64-eac5-4f59-9087-270873593aad,research,false,843,"NE Garfield Pl, Seattle, WA, US",47.6514819216,-122.308696472,314,,,,314,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324066571,1ca6ef0b-0e05-430c-a9d2-98b09e9bd9c3,research,false,843,"Bellevue Way NE, Bellevue, WA, US",47.6172809221,-122.2020934811,58,,,,58,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324068370,f3b1b602-e6ad-406c-af8f-47488165e3d0,research,false,3,"NE 121st Pl, Kirkland, WA, US",47.7096973113,-122.2269741634,81,,,,81,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324133970,51616226-ebbd-4cf2-ab83-35b3ac347657,research,false,843,"NE Windermere Rd, Seattle, WA, US",47.6786,-122.2484533333,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324148446,df180348-fcf8-4739-a026-d7d8014b9b1b,research,false,3,"SW 152nd St, Burien, WA, US",47.4672853714,-122.3378777943,20,,,,20,,open,false,,,Burien City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324241730,4b9e9963-10c4-4d69-a84c-cdf2dde744de,research,false,3,"Sakuma Viewpoint, Seattle, WA, US",47.6518333333,-122.31478,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324405042,f19900b5-b965-4623-b533-9de797da3875,research,false,3,"N 68th St, Seattle, WA, US",47.6786416667,-122.3511966667,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324415339,e31f2412-d95a-4354-8f28-476f50a6dfd1,research,false,2,"Broadview, Seattle, WA, USA",47.7125833333,-122.3793166667,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324447943,6aca4416-f500-4199-9b04-ca429c072cbe,research,false,843,"International Blvd, SeaTac, WA, US",47.42768,-122.293245,2,,,,2,,open,false,,,Seatac City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324604041,d7c8e8f5-2e81-4a39-a086-d8e66fc861ca,research,false,,"North Rose Hill, Kirkland, WA, USA",47.6795027778,-122.1716055556,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324785062,33e8d972-1fe8-4a2c-8cc4-55ec7d3cdfca,research,false,,"University of Washington, Seattle, WA, USA",47.6527666871,-122.2995672262,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324791032,68be0c9b-3605-4b1c-ade2-df93c8b16bea,research,false,2,"Pike Place Market, Seattle, WA, USA",47.608529,-122.345488,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
324987304,792e1016-a12e-4489-9bc6-4de41db047a6,research,false,,"Cedar River Mouth, Renton, WA, USA",47.499768728,-122.2149428503,21,,,,21,,open,false,,,Renton City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
325067636,dc52c3e6-c9ae-4f88-b7d0-5e176f1816a4,research,false,3,"University of Washington, Seattle, WA, US",47.6513241727,-122.3085597191,20,,,,20,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
325087062,ec1c98d8-d7fa-4f77-8738-b0e723110553,research,false,,"Seattle, WA, USA",47.7121265095,-122.3799450141,100,,,,100,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
325430429,0981dd28-3768-4f8c-bbf9-fed7ef09fa59,research,false,843,"NE Juanita Dr, Kirkland, WA, US",47.70538,-122.214295,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
325774402,0e9364e2-86f4-45e6-9371-88571faa8daf,research,false,843,"Green River Trail, Kent, WA, US",47.3616713332,-122.2265473269,167,,,,167,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
325785229,6d6c2855-e39b-4a45-a513-445570bd1594,research,false,2,"Broadview, Seattle, WA, USA",47.7115769366,-122.376832366,64,,,,64,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
325785420,9bee277a-57d9-44ab-9459-c38926516ba1,research,false,2,"Broadview, Seattle, WA, USA",47.7115564075,-122.3765128478,70,,,,70,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
325943963,f2acdcee-a51c-4c7b-8aef-ddbec82aa26c,research,false,2,"Lake Hills, Bellevue, WA, USA",47.6034277778,-122.1413527778,,,,,,,open,false,gps,gps,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
325985713,d15c7490-ee35-4add-ad3b-7ee6d6100e98,research,false,3,"University of Washington, Seattle, WA, US",47.6511533333,-122.3081366667,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
326061704,d32b7112-1d29-4b6d-8de7-f195475ce6d5,research,false,843,"Magnuson Park, Seattle WA, WA, US",47.6817453567,-122.2551702887,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
326141727,6dcd9b93-b337-4a7f-bf93-3c64392e017b,research,false,2,"Holman Rd NW & 9th Ave NW, Seattle, WA 98117, USA",47.7001490757,-122.3710263893,25,,,,25,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
326263394,e6bcf34d-17ef-4c82-bd9c-9d9da4adf595,research,false,843,"15th Ave NE, Seattle, WA, US",47.6558383333,-122.3114866667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
